customer_id,signup_date,age,province,segment,acquisition_channel
8781,2021-07-07,33,SK,Small Business,Sales Team
8782,2022-01-09,33,SK,Individual,Referral
8783,2022-11-01,25,SK,Individual,Organic
8784,2022-07-25,46,MB,Enterprise,Referral
8785,2021-09-20,56,NB,Small Business,Sales Team
8786,2022-01-22,45,SK,Small Business,Organic
8787,2022-03-05,23,QC,Individual,Organic
8788,2021-03-09,33,BC,Small Business,Paid Ads
8789,2020-08-16,37,NS,Small Business,Sales Team
8790,2021-12-07,33,BC,Small Business,Sales Team
8791,2020-06-16,24,MB,Individual,Organic
8792,2020-07-08,58,ON,Individual,Sales Team
8793,2021-01-24,31,BC,Small Business,Referral
8794,2022-01-30,60,NB,Enterprise,Organic
8795,2022-02-11,43,NS,Individual,Organic
8796,2020-12-24,43,SK,Enterprise,Sales Team
8797,2022-09-03,31,NS,Enterprise,Sales Team
8798,2020-07-28,24,BC,Individual,Sales Team
8799,2020-02-16,50,NS,Small Business,Paid Ads
8800,2020-06-03,43,QC,Enterprise,Referral
8801,2020-03-23,74,AB,Small Business,Organic
8802,2020-04-15,62,NB,Individual,Paid Ads
8803,2022-02-12,37,ON,Small Business,Referral
8804,2022-11-19,20,SK,Individual,Paid Ads
8805,2020-02-11,69,SK,Enterprise,Organic
8806,2020-10-05,21,SK,Small Business,Paid Ads
8807,2021-08-17,43,NB,Enterprise,Referral
8808,2022-07-28,28,SK,Individual,Paid Ads
8809,2022-11-21,19,QC,Individual,Referral
8810,2021-05-22,31,MB,Individual,Sales Team
8811,2020-08-25,61,NS,Enterprise,Referral
8812,2021-04-15,47,BC,Small Business,Sales Team
8813,2022-08-24,66,SK,Enterprise,Organic
8814,2022-08-26,29,BC,Enterprise,Paid Ads
8815,2020-05-29,43,MB,Small Business,Sales Team
8816,2020-04-28,61,NB,Enterprise,Referral
8817,2022-10-23,50,ON,Individual,Organic
8818,2022-03-18,30,AB,Enterprise,Paid Ads
8819,2022-02-03,31,QC,Individual,Sales Team
8820,2021-12-24,41,AB,Small Business,Sales Team
8821,2020-11-09,51,NS,Enterprise,Referral
8822,2021-04-01,61,MB,Small Business,Organic
8823,2022-10-25,43,SK,Enterprise,Organic
8824,2022-02-12,38,AB,Small Business,Referral
8825,2022-01-31,45,SK,Small Business,Sales Team
8826,2022-02-23,65,BC,Individual,Organic
8827,2021-02-10,53,NB,Individual,Organic
8828,2022-04-22,57,NB,Individual,Organic
8829,2021-06-17,19,NB,Individual,Referral
8830,2022-04-19,59,NB,Small Business,Sales Team
8831,2022-04-29,26,NB,Enterprise,Organic
8832,2020-01-28,40,BC,Enterprise,Paid Ads
8833,2020-02-19,32,AB,Small Business,Referral
8834,2021-10-30,30,NB,Enterprise,Sales Team
8835,2020-07-04,40,QC,Individual,Organic
8836,2021-08-18,34,ON,Small Business,Organic
8837,2021-11-30,65,AB,Individual,Organic
8838,2021-05-03,19,AB,Enterprise,Paid Ads
8839,2021-08-07,37,AB,Individual,Paid Ads
8840,2021-11-18,37,MB,Small Business,Referral
8841,2021-12-15,63,ON,Small Business,Sales Team
8842,2020-02-25,20,NB,Small Business,Organic
8843,2020-02-21,72,NS,Individual,Sales Team
8844,2020-10-01,29,BC,Small Business,Paid Ads
8845,2022-05-14,57,NS,Small Business,Sales Team
8846,2022-10-21,19,NS,Small Business,Sales Team
8847,2021-04-15,53,MB,Individual,Sales Team
8848,2020-09-11,31,QC,Individual,Paid Ads
8849,2022-02-02,33,MB,Individual,Organic
8850,2021-10-31,36,SK,Individual,Referral
8851,2020-07-27,51,MB,Individual,Sales Team
8852,2021-04-30,61,SK,Individual,Sales Team
8853,2021-08-27,63,QC,Enterprise,Referral
8854,2022-01-27,23,AB,Individual,Organic
8855,2020-06-18,30,MB,Individual,Organic
8856,2022-06-02,53,NB,Individual,Paid Ads
8857,2022-11-14,39,MB,Small Business,Referral
8858,2022-02-01,35,NS,Individual,Organic
8859,2022-10-22,29,SK,Small Business,Organic
8860,2022-05-10,69,BC,Small Business,Organic
8861,2022-11-30,71,BC,Individual,Organic
8862,2022-04-17,47,NS,Enterprise,Referral
8863,2022-06-07,70,NS,Individual,Organic
8864,2021-12-30,68,ON,Individual,Sales Team
8865,2022-01-09,57,SK,Enterprise,Referral
8866,2022-05-23,24,MB,Small Business,Paid Ads
8867,2020-08-30,49,NB,Enterprise,Referral
8868,2022-02-26,65,QC,Small Business,Paid Ads
8869,2020-03-27,36,QC,Small Business,Sales Team
8870,2021-08-30,23,BC,Enterprise,Referral
8871,2021-02-13,37,BC,Small Business,Sales Team
8872,2022-02-07,44,NB,Enterprise,Organic
8873,2022-07-07,70,MB,Small Business,Referral
8874,2021-08-09,60,NS,Enterprise,Sales Team
8875,2022-08-16,54,MB,Enterprise,Referral
8876,2022-11-16,65,AB,Individual,Referral
8877,2021-07-01,24,BC,Small Business,Referral
8878,2021-03-17,22,NS,Small Business,Paid Ads
8879,2021-05-12,28,AB,Enterprise,Referral
8880,2020-04-05,32,MB,Small Business,Paid Ads
8881,2020-02-13,20,MB,Enterprise,Referral
8882,2022-07-06,22,NB,Enterprise,Referral
8883,2020-03-11,40,MB,Individual,Organic
8884,2020-07-18,70,ON,Enterprise,Referral
8885,2021-07-23,54,ON,Enterprise,Sales Team
8886,2021-06-25,26,ON,Individual,Paid Ads
8887,2022-06-26,32,NS,Individual,Paid Ads
8888,2020-02-11,20,BC,Enterprise,Organic
8889,2022-08-29,46,SK,Small Business,Referral
8890,2021-06-14,23,AB,Small Business,Organic
8891,2021-08-14,34,NS,Enterprise,Referral
8892,2020-05-31,43,ON,Enterprise,Referral
8893,2021-10-27,38,QC,Small Business,Sales Team
8894,2021-06-20,25,QC,Small Business,Referral
8895,2021-07-09,38,ON,Individual,Organic
8896,2021-10-01,74,ON,Enterprise,Organic
8897,2021-06-29,28,ON,Enterprise,Referral
8898,2020-03-28,55,BC,Enterprise,Sales Team
8899,2022-10-24,25,BC,Enterprise,Organic
8900,2021-01-14,59,MB,Enterprise,Organic
8901,2021-01-19,41,AB,Enterprise,Referral
8902,2020-12-30,52,SK,Enterprise,Paid Ads
8903,2022-10-03,72,BC,Small Business,Referral
8904,2021-04-29,31,ON,Enterprise,Referral
8905,2022-07-09,72,ON,Small Business,Referral
8906,2020-05-11,31,NB,Small Business,Sales Team
8907,2022-12-04,27,BC,Individual,Sales Team
8908,2020-04-11,29,NS,Individual,Organic
8909,2021-04-18,55,BC,Individual,Referral
8910,2020-06-26,61,NS,Enterprise,Organic
8911,2021-06-08,72,SK,Enterprise,Paid Ads
8912,2020-09-20,63,NB,Enterprise,Paid Ads
8913,2020-01-31,51,NB,Individual,Paid Ads
8914,2022-04-16,58,QC,Individual,Organic
8915,2021-05-21,27,ON,Small Business,Referral
8916,2020-02-28,34,QC,Individual,Sales Team
8917,2021-12-16,34,NB,Individual,Sales Team
8918,2022-10-18,20,MB,Individual,Organic
8919,2021-10-18,48,BC,Enterprise,Paid Ads
8920,2022-06-01,68,AB,Enterprise,Sales Team
8921,2022-03-10,18,QC,Small Business,Sales Team
8922,2021-10-16,29,SK,Enterprise,Organic
8923,2021-02-18,56,BC,Small Business,Sales Team
8924,2020-02-01,21,NS,Small Business,Organic
8925,2022-12-17,59,NB,Small Business,Sales Team
8926,2021-12-30,30,AB,Enterprise,Referral
8927,2022-07-02,51,NS,Individual,Sales Team
8928,2020-02-04,59,SK,Individual,Organic
8929,2021-05-06,38,NS,Enterprise,Referral
8930,2021-08-09,39,NB,Small Business,Referral
8931,2022-06-05,74,AB,Individual,Sales Team
8932,2021-08-29,21,NS,Small Business,Sales Team
8933,2021-05-15,35,ON,Enterprise,Referral
8934,2022-06-08,22,NB,Enterprise,Sales Team
8935,2020-05-31,36,BC,Small Business,Paid Ads
8936,2022-01-28,19,AB,Individual,Organic
8937,2020-06-04,29,NB,Small Business,Referral
8938,2022-12-09,34,SK,Enterprise,Organic
8939,2022-11-14,27,AB,Small Business,Paid Ads
8940,2020-11-15,51,NB,Small Business,Sales Team
8941,2021-06-05,23,AB,Small Business,Paid Ads
8942,2022-02-10,25,NB,Small Business,Paid Ads
8943,2022-02-20,68,ON,Enterprise,Referral
8944,2022-11-02,28,SK,Enterprise,Organic
8945,2021-06-11,74,SK,Individual,Organic
8946,2020-09-15,29,MB,Individual,Sales Team
8947,2022-08-13,26,BC,Small Business,Paid Ads
8948,2021-04-10,19,NB,Enterprise,Referral
8949,2021-07-18,25,BC,Individual,Paid Ads
8950,2021-11-08,28,NS,Small Business,Organic
8951,2020-11-09,70,NB,Individual,Organic
8952,2022-02-10,53,MB,Enterprise,Sales Team
8953,2022-09-14,27,ON,Individual,Paid Ads
8954,2020-04-27,38,ON,Individual,Referral
8955,2022-04-12,37,MB,Small Business,Referral
8956,2020-11-28,65,NB,Enterprise,Sales Team
8957,2021-03-22,25,SK,Enterprise,Sales Team
8958,2021-02-15,53,ON,Enterprise,Referral
8959,2020-03-14,46,ON,Individual,Referral
8960,2021-04-06,59,ON,Individual,Organic
8961,2022-06-09,29,AB,Small Business,Organic
8962,2021-09-16,31,BC,Enterprise,Sales Team
8963,2020-12-16,65,ON,Small Business,Paid Ads
8964,2022-08-28,71,AB,Enterprise,Organic
8965,2020-05-22,67,NS,Enterprise,Paid Ads
8966,2022-06-17,38,AB,Individual,Referral
8967,2020-05-27,39,QC,Individual,Sales Team
8968,2022-07-08,38,QC,Individual,Organic
8969,2021-06-07,61,NS,Individual,Organic
8970,2021-02-28,67,ON,Small Business,Referral
8971,2020-04-14,47,ON,Individual,Paid Ads
8972,2022-05-29,56,AB,Small Business,Sales Team
8973,2022-04-04,37,AB,Small Business,Sales Team
8974,2022-01-08,41,SK,Individual,Sales Team
8975,2021-10-25,40,MB,Individual,Paid Ads
8976,2020-11-21,24,NB,Enterprise,Organic
8977,2021-06-23,26,MB,Small Business,Sales Team
8978,2020-04-29,18,SK,Small Business,Sales Team
8979,2022-10-09,43,MB,Individual,Sales Team
8980,2021-04-13,55,NB,Individual,Paid Ads
8981,2022-02-22,55,MB,Small Business,Paid Ads
8982,2021-04-10,71,QC,Small Business,Paid Ads
8983,2021-11-03,61,BC,Small Business,Sales Team
8984,2022-10-27,39,NS,Enterprise,Sales Team
8985,2022-04-18,61,SK,Enterprise,Referral
8986,2021-05-01,27,MB,Enterprise,Referral
8987,2020-11-06,72,MB,Enterprise,Referral
8988,2021-10-05,23,SK,Enterprise,Sales Team
8989,2021-09-16,34,AB,Small Business,Sales Team
8990,2021-01-25,68,QC,Small Business,Sales Team
8991,2022-08-28,67,MB,Enterprise,Paid Ads
8992,2022-03-11,55,QC,Individual,Organic
8993,2021-12-05,41,NB,Small Business,Paid Ads
8994,2022-11-09,68,NB,Individual,Paid Ads
8995,2022-04-30,27,QC,Individual,Sales Team
8996,2020-10-07,73,QC,Enterprise,Paid Ads
8997,2020-01-29,25,MB,Individual,Sales Team
8998,2022-09-02,38,SK,Enterprise,Organic
8999,2022-12-28,73,SK,Individual,Paid Ads
9000,2022-03-12,23,SK,Individual,Paid Ads
9001,2020-10-16,38,ON,Enterprise,Referral
9002,2022-06-15,74,MB,Small Business,Sales Team
9003,2022-02-14,56,AB,Enterprise,Organic
9004,2020-11-26,41,ON,Small Business,Referral
9005,2022-10-23,50,MB,Individual,Referral
9006,2021-12-26,35,ON,Enterprise,Sales Team
9007,2021-02-20,73,NB,Individual,Sales Team
9008,2022-09-17,45,AB,Enterprise,Paid Ads
9009,2022-04-07,74,MB,Enterprise,Paid Ads
9010,2022-08-12,69,ON,Individual,Organic
9011,2021-11-04,49,BC,Small Business,Referral
9012,2022-05-29,29,SK,Enterprise,Paid Ads
9013,2022-08-31,65,BC,Small Business,Organic
9014,2020-04-03,59,AB,Enterprise,Organic
9015,2022-03-22,44,MB,Small Business,Organic
9016,2020-11-07,27,AB,Enterprise,Organic
9017,2021-07-19,63,MB,Individual,Paid Ads
9018,2021-12-19,74,QC,Individual,Referral
9019,2020-08-17,69,NB,Enterprise,Paid Ads
9020,2021-01-08,59,QC,Individual,Sales Team
9021,2020-08-21,49,SK,Individual,Organic
9022,2022-11-30,59,BC,Individual,Referral
9023,2021-04-11,43,QC,Enterprise,Paid Ads
9024,2021-11-07,42,ON,Small Business,Referral
9025,2021-09-29,28,NS,Small Business,Referral
9026,2021-05-10,40,NB,Small Business,Referral
9027,2020-04-10,51,NS,Enterprise,Sales Team
9028,2022-09-11,74,AB,Enterprise,Paid Ads
9029,2020-11-12,69,BC,Enterprise,Organic
9030,2021-10-02,57,SK,Small Business,Referral
9031,2021-02-18,40,QC,Enterprise,Paid Ads
9032,2021-03-21,46,SK,Small Business,Paid Ads
9033,2022-09-30,48,BC,Small Business,Sales Team
9034,2020-09-06,24,ON,Enterprise,Organic
9035,2021-02-02,57,QC,Small Business,Organic
9036,2022-12-02,50,BC,Small Business,Paid Ads
9037,2022-07-22,38,SK,Small Business,Paid Ads
9038,2021-01-01,19,QC,Enterprise,Sales Team
9039,2021-09-22,35,ON,Small Business,Referral
9040,2021-01-05,64,NB,Individual,Organic
9041,2020-06-25,50,NS,Small Business,Referral
9042,2020-08-20,54,QC,Small Business,Paid Ads
9043,2020-10-25,51,NS,Individual,Referral
9044,2020-02-13,37,BC,Enterprise,Paid Ads
9045,2021-01-16,52,NB,Small Business,Sales Team
9046,2021-04-27,68,AB,Small Business,Paid Ads
9047,2021-12-22,67,BC,Individual,Sales Team
9048,2022-01-24,71,ON,Enterprise,Paid Ads
9049,2022-05-19,35,BC,Enterprise,Sales Team
9050,2021-11-08,63,NS,Individual,Organic
9051,2021-10-17,41,ON,Small Business,Referral
9052,2022-10-01,25,BC,Enterprise,Sales Team
9053,2020-02-27,47,QC,Individual,Referral
9054,2020-11-09,61,SK,Individual,Sales Team
9055,2020-09-04,70,NB,Individual,Paid Ads
9056,2021-02-27,27,SK,Individual,Paid Ads
9057,2020-07-30,40,AB,Individual,Sales Team
9058,2020-02-15,69,NB,Individual,Organic
9059,2021-02-05,66,AB,Individual,Paid Ads
9060,2021-03-07,28,QC,Enterprise,Organic
9061,2022-10-20,19,MB,Enterprise,Paid Ads
9062,2022-05-05,43,BC,Enterprise,Paid Ads
9063,2020-09-30,53,AB,Individual,Referral
9064,2022-09-27,50,SK,Enterprise,Referral
9065,2020-03-06,64,NS,Small Business,Paid Ads
9066,2022-01-24,30,ON,Enterprise,Referral
9067,2020-01-31,57,AB,Enterprise,Referral
9068,2020-03-26,42,BC,Individual,Paid Ads
9069,2020-05-10,21,AB,Small Business,Paid Ads
9070,2021-05-02,59,SK,Small Business,Sales Team
9071,2022-07-23,36,NB,Individual,Organic
9072,2021-04-07,35,BC,Enterprise,Paid Ads
9073,2020-04-08,54,MB,Enterprise,Organic
9074,2021-09-24,47,MB,Enterprise,Paid Ads
9075,2021-07-18,36,QC,Individual,Referral
9076,2022-11-09,40,MB,Individual,Sales Team
9077,2022-10-18,71,SK,Individual,Organic
9078,2020-05-20,33,ON,Enterprise,Referral
9079,2021-09-08,18,NB,Small Business,Organic
9080,2020-08-06,29,BC,Small Business,Organic
9081,2021-01-01,41,NS,Individual,Organic
9082,2020-06-22,51,NB,Enterprise,Referral
9083,2022-06-05,70,NS,Small Business,Organic
9084,2022-02-16,74,NB,Individual,Referral
9085,2020-07-06,25,BC,Small Business,Referral
9086,2022-03-21,35,BC,Enterprise,Organic
9087,2022-10-28,74,NB,Individual,Referral
9088,2022-06-20,65,AB,Individual,Referral
9089,2022-03-26,22,NS,Enterprise,Organic
9090,2021-01-26,43,SK,Small Business,Referral
9091,2022-02-10,47,NB,Small Business,Sales Team
9092,2020-05-20,71,BC,Individual,Paid Ads
9093,2021-01-04,30,AB,Enterprise,Sales Team
9094,2022-07-20,36,NB,Individual,Sales Team
9095,2020-07-08,46,MB,Small Business,Organic
9096,2021-05-01,20,SK,Individual,Organic
9097,2021-05-26,43,MB,Small Business,Paid Ads
9098,2022-06-26,57,ON,Individual,Referral
9099,2021-08-28,29,ON,Individual,Sales Team
9100,2021-01-01,19,QC,Enterprise,Sales Team
9101,2021-10-18,28,ON,Individual,Paid Ads
9102,2020-12-04,61,SK,Individual,Referral
9103,2020-08-12,45,SK,Enterprise,Sales Team
9104,2020-06-14,35,NB,Small Business,Organic
9105,2020-09-29,30,QC,Enterprise,Organic
9106,2020-11-28,54,MB,Individual,Referral
9107,2021-03-02,39,MB,Small Business,Sales Team
9108,2021-11-13,29,SK,Small Business,Organic
9109,2021-09-26,19,AB,Individual,Sales Team
9110,2021-01-30,54,BC,Individual,Organic
9111,2022-07-04,24,QC,Enterprise,Referral
9112,2020-03-27,43,NB,Individual,Organic
9113,2022-01-31,43,ON,Small Business,Organic
9114,2022-04-08,41,QC,Individual,Paid Ads
9115,2021-08-05,29,NS,Individual,Organic
9116,2022-12-22,33,MB,Individual,Referral
9117,2020-06-24,40,ON,Individual,Referral
9118,2021-05-06,57,AB,Small Business,Referral
9119,2022-04-27,26,AB,Individual,Referral
9120,2021-10-20,49,BC,Enterprise,Sales Team
9121,2022-01-07,32,BC,Enterprise,Sales Team
9122,2022-11-26,54,QC,Small Business,Organic
9123,2021-01-17,30,QC,Enterprise,Organic
9124,2021-03-07,22,NB,Individual,Sales Team
9125,2020-08-13,28,ON,Small Business,Paid Ads
9126,2021-07-17,27,NB,Small Business,Sales Team
9127,2022-01-08,69,AB,Individual,Organic
9128,2021-07-25,30,ON,Small Business,Referral
9129,2021-04-23,58,BC,Small Business,Organic
9130,2020-02-02,70,ON,Small Business,Organic
9131,2022-09-29,63,NB,Individual,Sales Team
9132,2022-07-30,67,QC,Small Business,Paid Ads
9133,2020-02-24,32,ON,Enterprise,Paid Ads
9134,2022-10-25,59,BC,Individual,Referral
9135,2020-03-25,73,NB,Individual,Paid Ads
9136,2022-12-08,24,BC,Individual,Organic
9137,2022-11-09,57,MB,Enterprise,Paid Ads
9138,2021-01-07,45,SK,Small Business,Paid Ads
9139,2021-01-27,49,NS,Enterprise,Sales Team
9140,2022-05-08,52,AB,Enterprise,Sales Team
9141,2021-08-20,32,SK,Small Business,Sales Team
9142,2021-04-25,65,BC,Enterprise,Referral
9143,2022-09-19,53,NB,Small Business,Sales Team
9144,2022-12-24,38,BC,Individual,Sales Team
9145,2021-07-17,23,NB,Enterprise,Organic
9146,2022-11-30,18,NS,Individual,Sales Team
9147,2020-07-08,21,QC,Enterprise,Paid Ads
9148,2022-04-10,28,NS,Individual,Referral
9149,2021-01-02,61,NS,Small Business,Sales Team
9150,2021-11-18,43,QC,Individual,Paid Ads
9151,2021-08-26,54,SK,Small Business,Referral
9152,2020-01-13,40,NB,Individual,Referral
9153,2021-09-02,46,NB,Enterprise,Paid Ads
9154,2021-01-31,38,ON,Individual,Referral
9155,2021-04-12,65,QC,Enterprise,Paid Ads
9156,2020-05-20,62,NS,Individual,Paid Ads
9157,2020-12-31,62,MB,Small Business,Sales Team
9158,2021-04-07,66,AB,Small Business,Sales Team
9159,2020-11-22,44,QC,Enterprise,Referral
9160,2020-09-05,56,ON,Small Business,Organic
9161,2021-11-12,57,BC,Small Business,Sales Team
9162,2022-09-07,30,BC,Enterprise,Paid Ads
9163,2021-05-07,40,AB,Enterprise,Organic
9164,2022-09-28,33,SK,Individual,Paid Ads
9165,2021-09-23,47,QC,Individual,Sales Team
9166,2020-02-22,21,NS,Individual,Sales Team
9167,2021-03-01,57,MB,Small Business,Organic
9168,2020-05-04,33,MB,Small Business,Paid Ads
9169,2022-02-02,48,NS,Enterprise,Sales Team
9170,2022-01-01,70,NB,Individual,Referral
9171,2021-10-03,59,NS,Enterprise,Referral
9172,2021-05-31,42,ON,Individual,Paid Ads
9173,2021-10-18,61,QC,Small Business,Referral
9174,2020-06-04,29,NS,Enterprise,Referral
9175,2020-09-06,43,BC,Small Business,Referral
9176,2022-12-21,54,AB,Enterprise,Organic
9177,2021-02-09,65,AB,Small Business,Organic
9178,2022-02-25,50,NS,Small Business,Referral
9179,2020-04-13,45,MB,Individual,Organic
9180,2021-06-30,26,MB,Individual,Sales Team
9181,2021-10-15,29,AB,Enterprise,Organic
9182,2022-07-24,22,BC,Enterprise,Sales Team
9183,2022-04-30,71,AB,Individual,Referral
9184,2021-05-22,69,MB,Small Business,Organic
9185,2021-12-05,71,QC,Individual,Organic
9186,2022-12-15,45,BC,Small Business,Sales Team
9187,2020-02-12,73,ON,Small Business,Paid Ads
9188,2020-03-21,52,NB,Enterprise,Paid Ads
9189,2022-09-23,22,NB,Small Business,Sales Team
9190,2022-09-23,51,ON,Small Business,Referral
9191,2020-10-12,63,AB,Individual,Sales Team
9192,2022-09-05,51,BC,Individual,Paid Ads
9193,2021-11-19,30,NS,Small Business,Sales Team
9194,2022-09-22,56,SK,Enterprise,Organic
9195,2020-07-30,59,BC,Individual,Sales Team
9196,2020-01-05,62,BC,Small Business,Referral
9197,2021-09-14,65,SK,Small Business,Referral
9198,2020-11-06,31,BC,Small Business,Referral
9199,2022-09-03,28,BC,Individual,Sales Team
9200,2021-04-19,59,SK,Small Business,Sales Team
9201,2021-05-02,55,AB,Enterprise,Sales Team
9202,2022-06-13,21,BC,Small Business,Paid Ads
9203,2020-05-07,70,NS,Individual,Sales Team
9204,2020-06-21,50,BC,Individual,Referral
9205,2020-09-02,24,ON,Small Business,Referral
9206,2021-01-22,73,ON,Individual,Referral
9207,2022-03-13,58,ON,Small Business,Organic
9208,2022-10-05,25,NS,Small Business,Paid Ads
9209,2020-07-21,54,QC,Enterprise,Referral
9210,2022-07-11,68,BC,Small Business,Referral
9211,2022-12-01,27,QC,Small Business,Organic
9212,2021-09-29,60,QC,Individual,Sales Team
9213,2021-05-11,74,SK,Small Business,Organic
9214,2021-12-02,32,ON,Small Business,Organic
9215,2022-01-13,55,QC,Small Business,Referral
9216,2020-07-26,32,SK,Enterprise,Paid Ads
9217,2021-02-08,22,SK,Enterprise,Paid Ads
9218,2020-09-26,46,QC,Small Business,Sales Team
9219,2022-12-03,36,QC,Enterprise,Organic
9220,2022-07-10,71,AB,Small Business,Paid Ads
9221,2021-05-23,68,QC,Enterprise,Referral
9222,2021-03-13,27,AB,Small Business,Paid Ads
9223,2020-11-04,29,BC,Small Business,Paid Ads
9224,2020-05-11,71,BC,Enterprise,Referral
9225,2021-10-05,21,SK,Enterprise,Organic
9226,2021-07-25,48,MB,Small Business,Sales Team
9227,2020-10-09,35,AB,Individual,Referral
9228,2021-09-03,33,QC,Small Business,Organic
9229,2021-08-09,57,BC,Enterprise,Sales Team
9230,2022-06-05,53,QC,Enterprise,Paid Ads
9231,2020-12-14,42,SK,Small Business,Organic
9232,2020-02-02,40,QC,Enterprise,Paid Ads
9233,2020-02-05,29,SK,Individual,Organic
9234,2022-05-17,51,SK,Small Business,Referral
9235,2022-10-02,53,ON,Enterprise,Referral
9236,2022-08-08,54,ON,Small Business,Sales Team
9237,2022-08-31,20,SK,Enterprise,Organic
9238,2020-12-21,26,NS,Enterprise,Paid Ads
9239,2020-05-18,70,SK,Enterprise,Sales Team
9240,2021-12-19,35,AB,Enterprise,Paid Ads
9241,2020-11-03,60,ON,Enterprise,Referral
9242,2021-02-10,52,BC,Small Business,Sales Team
9243,2022-12-25,74,QC,Small Business,Organic
9244,2020-09-19,72,NS,Small Business,Organic
9245,2020-03-18,51,BC,Individual,Referral
9246,2021-09-14,58,NB,Individual,Sales Team
9247,2022-08-18,31,NB,Individual,Sales Team
9248,2021-10-28,21,AB,Individual,Sales Team
9249,2022-07-21,46,QC,Enterprise,Paid Ads
9250,2021-02-08,58,ON,Enterprise,Referral
9251,2020-08-19,62,MB,Individual,Referral
9252,2020-05-18,67,AB,Enterprise,Paid Ads
9253,2021-07-25,32,BC,Enterprise,Referral
9254,2020-09-21,45,ON,Small Business,Referral
9255,2022-05-31,59,AB,Enterprise,Referral
9256,2020-07-01,33,NS,Small Business,Paid Ads
9257,2020-01-22,29,ON,Individual,Organic
